work_id,added_at,offer_url,position_name,company_name,company_location,type_of_contract,work_schedule,work_modes,employment_level,immediate_employment,ukrainian_without_polish_language,vacancies
17138,2022-12-02 13:48:59.428099+01,"https://www.pracuj.pl/praca/asystent-ka-managera-restauracji-warszawa,oferta,1002242182?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Asystent/ka Managera Restauracji,ISS Polska,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Asystent,praca od zaraz,,
17139,2022-12-02 13:48:59.43016+01,"https://www.pracuj.pl/praca/specjalistka-specjalista-ds-raportowania-i-analiz-warszawa-marcina-kasprzaka-2,oferta,1002242180?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalistka / Specjalista ds. Raportowania i Analiz,BNP Paribas Bank Polska S.A.,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,
17140,2022-12-02 13:48:59.432236+01,"https://www.pracuj.pl/praca/konsultant-ii-w-zespole-audytu-instytucji-finansowych-warszawa-polna-11,oferta,1002242179?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Konsultant II w zespole Audytu Instytucji Finansowych,PwC,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
17141,2022-12-02 13:48:59.434858+01,"https://www.pracuj.pl/praca/it-helpdesk-warszawa,oferta,1002242178?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",IT Helpdesk,Grafton Recruitment,Warszawa,Umowa o pracę,Dodatkowa / tymczasowa,praca hybrydowa,Specjalista (Mid / Regular),,,
17142,2022-12-02 13:48:59.436932+01,"https://www.pracuj.pl/praca/ekspertka-ekspert-ds-analiz-rachunkowosc-zarzadcza-warszawa-marcina-kasprzaka-2,oferta,1002242170?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Ekspertka/Ekspert ds. Analiz (rachunkowość zarządcza),BNP Paribas Bank Polska S.A.,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,"Starszy specjalista (Senior), Ekspert",praca od zaraz,,
17143,2022-12-02 13:48:59.438917+01,"https://www.pracuj.pl/praca/kontroler-jakosci-ozarow-mazowiecki-poznanska-129-133,oferta,1002203309?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Kontroler Jakości,Bittner Packaging Sp.j.,Ożarów Mazowiecki,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
17144,2022-12-02 13:48:59.440942+01,"https://www.pracuj.pl/praca/platny-staz-w-dziale-ksiegowosci-warszawa-jutrzenki-105,oferta,1002212848?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Płatny Staż w Dziale Księgowości,Robert Bosch Sp. z o.o.,"Warszawa, Włochy",Umowa zlecenie,Część etatu,praca hybrydowa,Praktykant / Stażysta,,,
17145,2022-12-02 13:48:59.442831+01,"https://www.pracuj.pl/praca/architekt-systemow-it-warszawa-chlodna-51,oferta,1002218324?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Architekt Systemów IT,IT Connect Sp.  z o.o.,"Warszawa, Warszawa, Wola",Kontrakt B2B,Dodatkowa / tymczasowa,praca zdalna,Starszy specjalista (Senior),praca od zaraz,,
17146,2022-12-02 13:48:59.444786+01,"https://www.pracuj.pl/praca/asystent-ka-ds-kadr-warszawa,oferta,1002242166?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Asystent/ka ds. kadr,Grafton Recruitment,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Asystent,,,
17147,2022-12-02 13:48:59.447258+01,"https://www.pracuj.pl/praca/stazysta-dzial-ksiegowosci-platny-staz-warszawa-krancowa-5,oferta,1002227552?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Stażysta - Dział Księgowości (płatny staż),CodiLime Sp. z o.o.,"Warszawa, Włochy",Umowa zlecenie,,"praca stacjonarna, praca hybrydowa",Praktykant / Stażysta,,,
17148,2022-12-02 13:48:59.450116+01,"https://www.pracuj.pl/praca/c%2b%2b-developer-warszawa,oferta,1002233200?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",C++ Developer,Sii Sp. z o.o.,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
17149,2022-12-02 13:48:59.452307+01,"https://www.pracuj.pl/praca/specjalista-ds-marketingu-wola-mrokowska-pow-piaseczynski-aleja-krakowska-10,oferta,1002209926?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Marketingu,ALNOR Systemy Wentylacji Sp. z o.o.,Wola Mrokowska (pow. piaseczyński),Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
17150,2022-12-02 13:48:59.45457+01,"https://www.pracuj.pl/praca/specjalista-tka-ds-obslugi-klienta-biznesowego-warszawa-plac-europejski-2,oferta,1002203286?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista/tka ds. Obsługi Klienta Biznesowego,Benefit Systems S.A.,"Warszawa, Wola",Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa","Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,
17151,2022-12-02 13:48:59.456671+01,"https://www.pracuj.pl/praca/ekspert-ds-wsparcia-wdrazania-projektow-unijnych-warszawa,oferta,1002227550?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Ekspert ds. Wsparcia Wdrażania Projektów Unijnych,Bank Gospodarstwa Krajowego,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Ekspert,,,
17152,2022-12-02 13:48:59.459114+01,"https://www.pracuj.pl/praca/asystent-asystentka-sprzedazy-wiazowna-pow-otwocki,oferta,1002242161?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Asystent / Asystentka sprzedaży,ATS Display Sp. z o.o.,Wiązowna (pow. otwocki),Umowa o pracę,Pełny etat,praca stacjonarna,Asystent,praca od zaraz,,szukamy wielu kandydatów
17153,2022-12-02 13:48:59.461254+01,"https://www.pracuj.pl/praca/specjalista-ds-performance-marketingu-i-analiz-warszawa-postepu-15,oferta,1002205801?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Performance Marketingu i Analiz,LINK4 Towarzystwo Ubezpieczeń S.A.,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
17154,2022-12-02 13:48:59.464275+01,"https://www.pracuj.pl/praca/android-developer-warszawa,oferta,1002233197?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Android Developer,Sii Sp. z o.o.,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
17155,2022-12-02 13:48:59.466702+01,"https://www.pracuj.pl/praca/mobilny-specjalista-ds-instalacji-przeciwpozarowych-warszawa,oferta,1002242159?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Mobilny Specjalista ds. instalacji przeciwpożarowych,Atalian Poland Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
17156,2022-12-02 13:48:59.469226+01,"https://www.pracuj.pl/praca/monter-konstrukcji-stalowych-mazowieckie,oferta,9550752?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Monter konstrukcji stalowych,SKAND TECH SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,mazowieckie,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,Робота для іноземців,szukamy wielu kandydatów / wakaty: 6
17157,2022-12-02 13:48:59.471513+01,"https://www.pracuj.pl/praca/projektant-instalacji-fotowoltaicznych-warszawa,oferta,1002227545?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Projektant instalacji fotowoltaicznych,QUANTA ENERGY SPÓŁKA AKCYJNA,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,praca stacjonarna,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,
17158,2022-12-02 13:48:59.473715+01,"https://www.pracuj.pl/praca/project-manager-mazowieckie,oferta,9568015?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Project Manager,QUANTA ENERGY SPÓŁKA AKCYJNA,mazowieckie,"Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,Menedżer,,,
17159,2022-12-02 13:48:59.475945+01,"https://www.pracuj.pl/praca/mlodszy-a-ksiegowy-a-asystent-ka-dzialu-ksiegowosci-warszawa,oferta,1002242154?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Młodszy/a Księgowy/a / Asystent/ka działu Księgowości,Grafton Recruitment,Warszawa,Umowa o pracę,Dodatkowa / tymczasowa,praca zdalna,Asystent,,,
17160,2022-12-02 13:48:59.478327+01,"https://www.pracuj.pl/praca/menedzer-ds-rozwoju-relacji-spolecznych-warszawa,oferta,1002227538?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Menedżer ds. Rozwoju Relacji Społecznych,Bank Gospodarstwa Krajowego,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Menedżer,,,
17161,2022-12-02 13:48:59.481388+01,"https://www.pracuj.pl/praca/software-developer-embedded-warszawa,oferta,1002209901?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Software Developer – Embedded,Grafton Recruitment,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
17162,2022-12-02 13:48:59.484112+01,"https://www.pracuj.pl/praca/tester-biznesowy-warszawa-stanislawa-zaryna-2a,oferta,1002212824?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Tester Biznesowy,Bank Millennium S.A.,"Warszawa, Mokotów",Umowa zlecenie,Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),praca od zaraz,,
17163,2022-12-02 13:48:59.487797+01,"https://www.pracuj.pl/praca/ekspert-ds-oferty-inwestycyjnej-warszawa-stanislawa-zaryna-2a,oferta,1002212820?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Ekspert ds. Oferty Inwestycyjnej,Bank Millennium S.A.,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa",Ekspert,praca od zaraz,,
17164,2022-12-02 13:48:59.491228+01,"https://www.pracuj.pl/praca/projektant-orurowania-instalacje-procesowe-warszawa-lopuszanska-95,oferta,1002212819?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Projektant Orurowania - Instalacje Procesowe,PROCHEM,"Warszawa, Włochy",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
17165,2022-12-02 13:48:59.493376+01,"https://www.pracuj.pl/praca/mobile-device-tester-warszawa-plac-europejski-1,oferta,1002212818?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Mobile Device Tester,Samsung R&D Institute Poland,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),,,
17166,2022-12-02 13:48:59.495645+01,"https://www.pracuj.pl/praca/tester-warszawa-aleje-jerozolimskie-162,oferta,1002227533?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Tester,Compensa Towarzystwo Ubezpieczeń S.A. Vienna Insurance Group,"Warszawa, Ochota",Umowa o pracę,Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),,,
17167,2022-12-02 13:48:59.498503+01,"https://www.pracuj.pl/praca/net-developer-warszawa,oferta,1002233194?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",.NET Developer,Sii Sp. z o.o.,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
17168,2022-12-02 13:48:59.502839+01,"https://www.pracuj.pl/praca/project-manager-mazowieckie,oferta,9585172?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Project Manager,Polsko-Niemiecka Izba Przemysłowo-Handlowa (AHK Polska),mazowieckie,Umowa o pracę,Pełny etat,praca zdalna,Kierownik / Koordynator,,,
17169,2022-12-02 13:48:59.505969+01,"https://www.pracuj.pl/praca/programista-programistka-c%2b%2b-warszawa,oferta,1002242151?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Programista / Programistka C++,Omtech Sp. z o.o.,Warszawa,"Umowa o pracę, Umowa o dzieło, Umowa zlecenie, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,szukamy wielu kandydatów / wakaty: 2
17170,2022-12-02 13:48:59.508+01,"https://www.pracuj.pl/praca/specjalista-koordynator-ds-zarzadzania-nieruchomosciami-warszawa,oferta,1002200616?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista (Koordynator ds. Zarządzania Nieruchomościami),PFR Mieszkania Spółka Akcyjna,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
17171,2022-12-02 13:48:59.510177+01,"https://www.pracuj.pl/praca/specjalista-ds-kontrolingu-i-planowania-warszawa,oferta,1002212799?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Kontrolingu i Planowania,Xella Polska Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",,,
17172,2022-12-02 13:48:59.512611+01,"https://www.pracuj.pl/praca/analityk-sql-warszawa-chlodna-52,oferta,1002233135?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Analityk SQL,PKO Ubezpieczenia,"Warszawa, Wola",Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna","Młodszy specjalista (Junior), Specjalista (Mid / Regular)",,,
17173,2022-12-02 13:48:59.515049+01,"https://www.pracuj.pl/praca/magister-farmacji-warszawa,oferta,1002242147?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Magister Farmacji,Grafton Recruitment,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
17174,2022-12-02 13:48:59.518936+01,"https://www.pracuj.pl/praca/junior-project-manager-mlodszy-a-kierownik-kierowniczka-projektow-budowlanych-dz-warszawa-plac-marszalka-jozefa-pilsudskiego-3,oferta,1002162568?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Junior Project Manager | Młodszy/a Kierownik/ Kierowniczka Projektów Budowlanych | Dział Define,Colliers Poland Sp. z o.o.,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca stacjonarna,Młodszy specjalista (Junior),praca od zaraz,,
17175,2022-12-02 13:48:59.521252+01,"https://www.pracuj.pl/praca/cost-consultant-kosztorysant-ka-dzial-define-warszawa-plac-marszalka-jozefa-pilsudskiego-3,oferta,1002162569?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Cost Consultant (Kosztorysant/ka) | Dział Define,Colliers Poland Sp. z o.o.,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
17176,2022-12-02 13:49:00.647893+01,"https://www.pracuj.pl/praca/wiodacy-specjalista-w-dziale-eksploatacji-w-pionie-eksploatacji-warszawa-aleje-jerozolimskie-146,oferta,1002242138?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Wiodący Specjalista w Dziale Eksploatacji w Pionie Eksploatacji,OPERATOR GAZOCIĄGÓW PRZESYŁOWYCH GAZ-SYSTEM S.A.,"Warszawa, Ochota",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
17177,2022-12-02 13:49:00.652194+01,"https://www.pracuj.pl/praca/mlodszy-a-specjalista-ka-ds-monitoringu-warszawa-woloska-24,oferta,1002242135?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Młodszy/a Specjalista/ka ds. Monitoringu,Nest Bank S.A.,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),,,
17178,2022-12-02 13:49:00.655823+01,"https://www.pracuj.pl/praca/inzynierka-inzynier-devops-warszawa-prosta-18,oferta,1002205758?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Inżynierka/Inżynier DevOps,mBank,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
17179,2022-12-02 13:49:00.660002+01,"https://www.pracuj.pl/praca/specjalista-ds-administracyjnych-warszawa,oferta,1002233102?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. administracyjnych,FUTURE HOUSEWARE,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
17180,2022-12-02 13:49:00.662107+01,"https://www.pracuj.pl/praca/technik-serwisu-warszawa,oferta,1002242133?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Technik Serwisu,Grafton Recruitment,Warszawa,Umowa o pracę,Dodatkowa / tymczasowa,praca stacjonarna,Specjalista (Mid / Regular),,,
17181,2022-12-02 13:49:00.665294+01,"https://www.pracuj.pl/praca/specjalista-ds-aktywacji-marki-warszawa-bobrowiecka-8,oferta,1002200584?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Aktywacji Marki,Grupa Spółek Danone Polska,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),praca od zaraz,,
17182,2022-12-02 13:49:00.670753+01,"https://www.pracuj.pl/praca/specjalista-ds-wew-obslugi-zlecen-i-przygotowania-produkcji-poligrafia-warszawa-slaska-22,oferta,1002218523?s=80c68d28&searchId=5690f500-723f-11ed-b368-3b74af5752b6",Specjalista ds. Wew. Obsługi Zleceń i Przygotowania Produkcji – poligrafia,UDS Sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
