offer_url,position_name,company_name,company_location,type-of-contract,work-schedule,work-modes,employment-level,immediate-employment,ukrainian-without-polish-language,vacancies
"https://www.pracuj.pl/praca/omni-channel-specialist-warszawa,oferta,1001995654?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Omni-Channel Specialist,Pfizer ,Warszawa,Umowa agencyjna,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-scientist-warszawa,oferta,1002005406?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Scientist,Maspex,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",,,
"https://www.pracuj.pl/praca/data-scientist-warszawa,oferta,1002005406?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Data Scientist","
Maspex
",Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",,,
"https://www.pracuj.pl/praca/ms-dynamics-dax-consultant-warszawa,oferta,1001995607?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
MS Dynamics (DAX) Consultant","
TMF Group
","Warszawa, Śródmieście",Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-engineer-warszawa,oferta,1002024614?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Data Engineer","
Adecco Poland Sp. z o.o.
",Warszawa,Umowa o pracę tymczasową,Pełny etat,praca stacjonarna,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,Робота для іноземців,szukamy wielu kandydatów / wakaty: 2
"https://www.pracuj.pl/praca/project-manager-business-services-pmo-warszawa,oferta,1001978730?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Project Manager – Business Services PMO","
VELUX Polska Sp. z o.o.
","Warszawa, Włochy",Umowa o pracę,Pełny etat,,"Kierownik / Koordynator, Menedżer",,,
"https://www.pracuj.pl/praca/data-scientist-investment-analysis-team-wroclaw,oferta,1001995502?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Data Scientist (Investment Analysis Team)","
KRUK S.A.
",Wrocław,Umowa o pracę,Pełny etat,praca zdalna,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,Робота для іноземців,
"https://www.pracuj.pl/praca/hr-data-governance-analytics-senior-specialist-krakow,oferta,1002005288?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
HR Data Governance & Analytics Senior Specialist","
Aon
","Kraków, Podgórze",Umowa o pracę,Pełny etat,praca zdalna,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/senior-ux-designer-warszawa,oferta,1001995459?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Senior UX Designer","
PwC
","Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,"Starszy specjalista (Senior), Ekspert",,,
"https://www.pracuj.pl/praca/analityk-danych-warszawa,oferta,1002024501?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Analityk Danych","
LINK4 Towarzystwo Ubezpieczeń S.A.
","Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/specjalista-w-wydziale-badan-i-rozwoju-warszawa,oferta,1002024481?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Specjalista w Wydziale Badań i Rozwoju","
Instytut Adama Mickiewicza
","Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca stacjonarna,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,
"https://www.pracuj.pl/praca/data-security-inzynier-data-protection-inzynier-warszawa,oferta,1002024478?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Data Security Inżynier - Data Protection Inżynier","
Decathlon sp. z o.o.
","Warszawa, Białołęka",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/specjalista-ds-integracji-danych-warszawa,oferta,1002005234?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista ds. integracji danych,Maspex,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/specjalista-ds-kadr-i-plac-warszawa,oferta,1002002786?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista ds. kadr i płac,Klient Pracuj.pl,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/cloud-data-architect-middle-east-projects-masovian,oferta,9332602?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Cloud Data Architect - Middle East Projects,PwC,mazowieckie,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/safety-data-management-specialist-warszawa,oferta,1001973359?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Safety Data Management Specialist,Pfizer ,Warszawa,Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/database-administrator-masovian,oferta,9308224?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Database Administrator,Deloitte CE BSC Rzeszów,mazowieckie,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-analyst-f-m-warszawa,oferta,1001978485?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data analyst  (f/m),Santander Bank Polska,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-network-automation-engineer-warszawa,oferta,1002005131?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Network Automation Engineer,T-Mobile,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/senior-specialist-customer-operations-warszawa,oferta,1001995179?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior Specialist - Customer Operations ,ING Lease,Warszawa,Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa",Starszy specjalista (Senior),praca od zaraz,,
"https://www.pracuj.pl/praca/regional-hr-processes-tools-specialist-masovian,oferta,9292569?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Regional HR Processes & Tools Specialist,OERLIKON BUSINESS SERVICES EUROPE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,mazowieckie,Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa","Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/actuarial-analyst-krakow,oferta,1002005093?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Actuarial Analyst,Aon Sp. z o.o.,"Kraków, Podgórze",Umowa o pracę,Pełny etat,praca zdalna,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",,,
"https://www.pracuj.pl/praca/data-product-analyst-warszawa,oferta,1001973220?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Product Analyst,Mercer,"Warszawa, Ochota",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/medical-affairs-evidence-generation-operations-manager-warszawa,oferta,1002005064?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Medical Affairs Evidence Generation Operations Manager,Pfizer ,Warszawa,Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/bim-modeler-konstrukcje-warszawa,oferta,1001991869?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Bim Modeler - Konstrukcje,Centralny Port Komunikacyjny,"Warszawa, Ochota",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/senior-manager-cloud-strategy-and-operating-middle-east-projects-masovian,oferta,9332305?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior Manager Cloud Strategy and Operating   - Middle East Projects,PwC,mazowieckie,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna","Starszy specjalista (Senior), Ekspert",,,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/chief-data-office-associate-warszawa,oferta,1001973087?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Chief Data Office - Associate,J.P. Morgan Poland Services sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/customer-success-manager-next-generation-software-solutions-warszawa,oferta,1002024148?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","Customer Success Manager, Next Generation Software Solutions",Bain Global Business Services Center Sp. z o.o. ,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Ekspert,,,
"https://www.pracuj.pl/praca/receptionist-patient-services-administrator-aes-warszawa,oferta,1002004980?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Receptionist - Patient Services Administrator- AES,PPD Europe,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-scientist-mazowieckie,oferta,9332227?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Scientist,ING Bank Śląski S.A.,mazowieckie,Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/master-data-management-specialist-warszawa,oferta,1002004968?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Master Data Management Specialist,Solaris Laser S.A.,"Warszawa, Ursynów",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/stibo-pim-consultant-warszawa,oferta,1001978334?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Stibo/PIM Consultant,Robert Bosch Sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-scientist-warszawa,oferta,1002010634?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Scientist ,Intrum Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna","Młodszy specjalista (Junior), Specjalista (Mid / Regular)",,,
"https://www.pracuj.pl/praca/senior-content-and-social-media-specialist-nhs-warszawa,oferta,1001978329?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior Content and Social Media Specialist - NHS,Nestlé Polska S.A.,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/specjalista-ds-sprzedazy-warszawa,oferta,1001994987?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista ds. Sprzedaży,LIBERTY POLAND S.A.,"Warszawa, Praga-Południe, Warszawa, Praga-Północ, Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca stacjonarna,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",,,
"https://www.pracuj.pl/praca/data-scientist-b2b-warszawa,oferta,1002010630?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Scientist B2B,BNP Paribas Bank Polska S.A.,"Warszawa, Wola",Kontrakt B2B,Pełny etat,"praca hybrydowa, praca zdalna","Starszy specjalista (Senior), Ekspert",,,
"https://www.pracuj.pl/praca/digital-team-leader-warszawa,oferta,1002004906?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Digital Team Leader,IKEA Retail Warszawa/Okęcie,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Kierownik / Koordynator,praca od zaraz,,
"https://www.pracuj.pl/praca/inspektor-ochrony-danych-osobowych-warszawa,oferta,1002023995?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Inspektor Ochrony Danych Osobowych,Kross s.a.,"Warszawa, Śródmieście",Kontrakt B2B,Pełny etat,praca hybrydowa,"Starszy specjalista (Senior), Ekspert",,,
"https://www.pracuj.pl/praca/technik-it-junior-data-center-ozarow-mazowiecki,oferta,1002004828?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Technik IT junior - Data Center,OVH Sp. z o.o.,Ożarów Mazowiecki,Umowa o pracę,Pełny etat,praca stacjonarna,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,,
"https://www.pracuj.pl/praca/junior-processing-specialist-business-advisory-shared-service-and-outsourcing-ad-warszawa,oferta,1001988547?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Junior Processing Specialist – Business Advisory - Shared Service and Outsourcing Advisory,KPMG,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,,Młodszy specjalista (Junior),,,
"https://www.pracuj.pl/praca/model-developer-credit-risk-model-re-skill-program-warszawa,oferta,1001994831?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Model Developer (Credit Risk Model Re-skill Program),ING Hubs Poland,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-utrzymania-i-rozwoju-aplikacji-warszawa,oferta,1001972854?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Młodszy specjalista ds. utrzymania i rozwoju aplikacji,Altkom Akademia S. A.,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),,,
"https://www.pracuj.pl/praca/cloud-data-architect-cloud-data-engineer-warszawa,oferta,1002004745?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Cloud Data Architect / Cloud Data Engineer,PwC,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/ekspert-ds-business-intelligence-warszawa,oferta,1001978111?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Ekspert ds. Business Intelligence,ALIOR BANK,"Warszawa, Włochy",Umowa o pracę,Pełny etat,,Ekspert,,,
"https://www.pracuj.pl/praca/it-project-manager-warszawa,oferta,1002004695?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",IT Project Manager,mBank,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,
"https://www.pracuj.pl/praca/tableau-business-analyst-financial-crime-prevention-warszawa,oferta,1002023776?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Tableau Business Analyst - Financial Crime Prevention,SEB,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/senior-unity-developer-warszawa,oferta,1002023668?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior Unity Developer,Huuuge Games Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca zdalna,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/aml-analyst-in-financial-crime-unit-warszawa,oferta,1002023774?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",AML Analyst in Financial Crime Unit,PwC,Warszawa,Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/experienced-hire-recruiter-for-p-g-europe-warszawa,oferta,1002001891?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Experienced Hire Recruiter For P&G Europe,Procter & Gamble,"Warszawa, Targówek",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/global-financial-analyst-warszawa,oferta,1002009923?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Global Financial Analyst,CBRE Business Services Organisation Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-analytics-and-business-intelligence-analyst-warszawa,oferta,1001980853?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Analytics and Business Intelligence | Analyst ,Goldman Sachs Poland Services Sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,Робота для іноземців,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/development-tools-it-specialist-warszawa,oferta,1001977814?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Development & Tools IT Specialist","
DSV ISS
","Warszawa, Mokotów",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/java-developer-warszawa,oferta,1001977805?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Java Developer","
Robert Bosch Sp. z o.o.
","Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/kierownik-kierowniczka-ds-bezpieczenstwa-informacji-warszawa,oferta,1001980534?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Kierownik / Kierowniczka ds. Bezpieczeństwa Informacji","
PROVIDENT Polska
",Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/kierownik-kierowniczka-ds-bezpieczenstwa-informacji-warszawa,oferta,1001980648?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Kierownik / Kierowniczka ds. Bezpieczeństwa Informacji","
PROVIDENT Polska
",Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/junior-marketing-sales-reporting-specialist-warszawa,oferta,1002002169?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Junior Marketing & Sales Reporting Specialist","
JTI GBS POLAND Sp. z o.o.
","Warszawa, Wola",Umowa o pracę,Pełny etat,,Młodszy specjalista (Junior),,,
"https://www.pracuj.pl/praca/performance-marketing-expert-warszawa,oferta,1001988257?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Performance Marketing Expert","
Pracuj.pl dla Firm
",Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa",Ekspert,praca od zaraz,,
"https://www.pracuj.pl/praca/kyc-operations-analyst-with-spanish-french-portuguese-warszawa,oferta,1001980895?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
KYC Operations Analyst with Spanish/French/Portuguese","
J.P. Morgan Poland Services sp. z o.o.
","Warszawa, Wola",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/regulatory-analyst-kyc-aml-warszawa,oferta,1002013907?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Regulatory Analyst (KYC/AML)","
SEB
","Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/collections-specialist-with-english-krakow,oferta,1001994571?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Collections  Specialist with English","
Kimberly-Clark EMEA GBS Services sp. z o.o.
","Kraków, Podgórze",Umowa o pracę,Pełny etat,praca zdalna,Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/data-architect-masovian,oferta,9298980?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Data Architect","
Objectivity sp. z o.o.
",mazowieckie,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),praca od zaraz,Робота для іноземців,
"https://www.pracuj.pl/praca/kyc-operations-team-lead-associate-warszawa,oferta,1001994583?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",KYC Operations Team Lead - Associate,J.P. Morgan Poland Services sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,,Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/employer-brand-recruitment-marketing-technical-administrator-warszawa,oferta,1001994663?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Employer Brand & Recruitment Marketing Technical Administrator,AstraZeneca Pharma,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/i2p-analyst-warszawa,oferta,1002010024?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",I2P Analyst,AkzoNobel Car Refinishes Polska Sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/big-data-engineer-warszawa,oferta,1002013893?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Big Data Engineer,Ringier Axel Springer Polska Sp. z o.o.,"Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna",Starszy specjalista (Senior),praca od zaraz,,
"https://www.pracuj.pl/praca/group-controlling-expert-reporting-warszawa,oferta,1002013861?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Group Controlling Expert (Reporting),Xella Polska Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,"Starszy specjalista (Senior), Ekspert",praca od zaraz,Робота для іноземців,
"https://www.pracuj.pl/praca/identity-configurations-specialist-warszawa,oferta,1002010295?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Identity Configurations Specialist,Robert Bosch Sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/junior-otc-trader-warszawa,oferta,1002023584?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Junior OTC Trader,XTB,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/product-owner-warszawa,oferta,1001980396?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Product Owner,Asseco Poland S.A.,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-analyst-warszawa,oferta,1002023562?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369", Data Analyst ,Santander Bank Polska,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/compensation-analyst-warszawa,oferta,1001972388?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Compensation Analyst,Circle K Business Centre Poland Sp. z o.o.,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/qa-engineer-big-data-warszawa,oferta,1002002049?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",QA Engineer | Big Data,Adform Sp. z o.o.,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/client-responsiveness-and-accountability-officer-warszawa,oferta,1001980372?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Client Responsiveness and Accountability Officer,"FUNDACJA ""INTERNATIONAL RESCUE COMMITTEE POLSKA""","Warszawa, Wola",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/devops-obszar-machine-learning-warszawa,oferta,1001980361?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",DevOps (Obszar Machine Learning),PKO Bank Polski SA,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/specjalista-ds-zapisow-technicznych-warszawa,oferta,1001980357?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista ds. Zapisów Technicznych,Polskie Linie Lotnicze LOT,"Warszawa, Włochy","Umowa o pracę, Kontrakt B2B",Pełny etat,praca stacjonarna,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/senior-education-officer-warszawa,oferta,1001980355?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior Education Officer,"FUNDACJA ""INTERNATIONAL RESCUE COMMITTEE POLSKA""","Warszawa, Wola",Umowa o pracę,Pełny etat,,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/information-management-and-program-support-officer-warszawa,oferta,1001980344?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Information Management and Program Support Officer,"FUNDACJA ""INTERNATIONAL RESCUE COMMITTEE POLSKA""","Warszawa, Wola",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/analityk-business-intelligence-warszawa,oferta,1002023528?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Analityk Business Intelligence,ERIF Biuro Informacji Gospodarczej S.A.,"Warszawa, Ochota","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/senior-responsive-information-officer-warszawa,oferta,1001980333?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior Responsive Information Officer,"FUNDACJA ""INTERNATIONAL RESCUE COMMITTEE POLSKA""","Warszawa, Wola",Umowa o pracę,Pełny etat,,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/data-engineer-warszawa,oferta,1002009764?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data engineer,Santander Bank Polska,"Warszawa, Wola",Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
